value,startDate
119,2026-02-04 16:28:41 -0500
121,2026-02-04 16:28:44 -0500
121,2026-02-04 16:28:49 -0500
116,2026-02-04 16:28:55 -0500
117,2026-02-04 16:29:00 -0500
116,2026-02-04 16:29:06 -0500
116,2026-02-04 16:29:07 -0500
118,2026-02-04 16:29:16 -0500
118,2026-02-04 16:29:18 -0500
122,2026-02-04 16:29:22 -0500
112,2026-02-04 16:29:31 -0500
115,2026-02-04 16:29:36 -0500
116,2026-02-04 16:29:38 -0500
115,2026-02-04 16:29:44 -0500
118,2026-02-04 16:29:49 -0500
119,2026-02-04 16:29:55 -0500
118,2026-02-04 16:30:01 -0500
118,2026-02-04 16:30:03 -0500
117,2026-02-04 16:30:08 -0500
121,2026-02-04 16:30:16 -0500
122,2026-02-04 16:30:19 -0500
121,2026-02-04 16:30:22 -0500
125,2026-02-04 16:30:31 -0500
125,2026-02-04 16:30:35 -0500
126,2026-02-04 16:30:40 -0500
123,2026-02-04 16:30:46 -0500
122,2026-02-04 16:30:48 -0500
124,2026-02-04 16:30:52 -0500
125,2026-02-04 16:30:59 -0500
127,2026-02-04 16:31:07 -0500
124,2026-02-04 16:31:12 -0500
122,2026-02-04 16:31:16 -0500
123,2026-02-04 16:31:22 -0500
122,2026-02-04 16:31:26 -0500
122,2026-02-04 16:31:31 -0500
122,2026-02-04 16:31:34 -0500
124,2026-02-04 16:31:38 -0500
125,2026-02-04 16:31:43 -0500
124,2026-02-04 16:31:51 -0500
124,2026-02-04 16:31:53 -0500
121,2026-02-04 16:32:01 -0500
122,2026-02-04 16:32:04 -0500
118,2026-02-04 16:32:12 -0500
117,2026-02-04 16:32:16 -0500
117,2026-02-04 16:32:18 -0500
118,2026-02-04 16:32:24 -0500
125,2026-02-04 16:32:31 -0500
130,2026-02-04 16:32:34 -0500
116,2026-02-04 16:32:42 -0500
117,2026-02-04 16:32:44 -0500
116,2026-02-04 16:32:51 -0500
117,2026-02-04 16:32:55 -0500
122,2026-02-04 16:33:02 -0500
122,2026-02-04 16:33:04 -0500
123,2026-02-04 16:33:09 -0500
121,2026-02-04 16:33:13 -0500
121,2026-02-04 16:33:18 -0500
121,2026-02-04 16:33:23 -0500
121,2026-02-04 16:33:30 -0500
120,2026-02-04 16:33:37 -0500
120,2026-02-04 16:33:38 -0500
116,2026-02-04 16:33:45 -0500
120,2026-02-04 16:33:51 -0500
118,2026-02-04 16:33:56 -0500
123,2026-02-04 16:34:02 -0500
122,2026-02-04 16:34:06 -0500
121,2026-02-04 16:34:11 -0500
122,2026-02-04 16:34:17 -0500
122,2026-02-04 16:34:19 -0500
118,2026-02-04 16:34:26 -0500
121,2026-02-04 16:34:32 -0500
121,2026-02-04 16:34:34 -0500
117,2026-02-04 16:34:42 -0500
116,2026-02-04 16:34:44 -0500
118,2026-02-04 16:34:48 -0500
119,2026-02-04 16:34:57 -0500
122,2026-02-04 16:35:01 -0500
118,2026-02-04 16:35:06 -0500
120,2026-02-04 16:35:12 -0500
120,2026-02-04 16:35:13 -0500
118,2026-02-04 16:35:22 -0500
121,2026-02-04 16:35:27 -0500
122,2026-02-04 16:35:29 -0500
113,2026-02-04 16:35:37 -0500
115,2026-02-04 16:35:40 -0500
121,2026-02-04 16:35:44 -0500
112,2026-02-04 16:35:52 -0500
115,2026-02-04 16:35:55 -0500
113,2026-02-04 16:35:58 -0500
113,2026-02-04 16:36:07 -0500
112,2026-02-04 16:36:09 -0500
110,2026-02-04 16:36:13 -0500
126,2026-02-04 16:36:19 -0500
139,2026-02-04 16:36:25 -0500
146,2026-02-04 16:36:28 -0500
159,2026-02-04 16:36:33 -0500
166,2026-02-04 16:36:42 -0500
168,2026-02-04 16:36:47 -0500
169,2026-02-04 16:36:50 -0500
172,2026-02-04 16:36:53 -0500
173,2026-02-04 16:37:02 -0500
174,2026-02-04 16:37:06 -0500
174,2026-02-04 16:37:12 -0500
175,2026-02-04 16:37:13 -0500
176,2026-02-04 16:37:22 -0500
176,2026-02-04 16:37:25 -0500
176,2026-02-04 16:37:32 -0500
176,2026-02-04 16:37:35 -0500
178,2026-02-04 16:37:39 -0500
179,2026-02-04 16:37:47 -0500
181,2026-02-04 16:37:52 -0500
180,2026-02-04 16:37:53 -0500
180,2026-02-04 16:38:00 -0500
180,2026-02-04 16:38:04 -0500
181,2026-02-04 16:38:09 -0500
183,2026-02-04 16:38:16 -0500
183,2026-02-04 16:38:20 -0500
185,2026-02-04 16:38:25 -0500
185,2026-02-04 16:38:32 -0500
186,2026-02-04 16:38:37 -0500
186,2026-02-04 16:38:42 -0500
186,2026-02-04 16:38:44 -0500
186,2026-02-04 16:38:52 -0500
186,2026-02-04 16:38:56 -0500
187,2026-02-04 16:38:59 -0500
186,2026-02-04 16:39:03 -0500
183,2026-02-04 16:39:12 -0500
180,2026-02-04 16:39:16 -0500
178,2026-02-04 16:39:19 -0500
174,2026-02-04 16:39:25 -0500
171,2026-02-04 16:39:30 -0500
170,2026-02-04 16:39:33 -0500
166,2026-02-04 16:39:39 -0500
165,2026-02-04 16:39:44 -0500
159,2026-02-04 16:39:51 -0500
160,2026-02-04 16:39:55 -0500
158,2026-02-04 16:40:01 -0500
159,2026-02-04 16:40:03 -0500
163,2026-02-04 16:40:11 -0500
163,2026-02-04 16:40:13 -0500
160,2026-02-04 16:40:20 -0500
157,2026-02-04 16:40:27 -0500
156,2026-02-04 16:40:30 -0500
154,2026-02-04 16:40:33 -0500
148,2026-02-04 16:40:40 -0500
136,2026-02-04 16:40:47 -0500
137,2026-02-04 16:40:50 -0500
138,2026-02-04 16:40:57 -0500
139,2026-02-04 16:40:58 -0500
136,2026-02-04 16:41:03 -0500
135,2026-02-04 16:41:12 -0500
134,2026-02-04 16:41:16 -0500
133,2026-02-04 16:41:18 -0500
131,2026-02-04 16:41:24 -0500
129,2026-02-04 16:41:28 -0500
132,2026-02-04 16:41:36 -0500
132,2026-02-04 16:41:39 -0500
134,2026-02-04 16:41:44 -0500
135,2026-02-04 16:41:48 -0500
136,2026-02-04 16:41:54 -0500
133,2026-02-04 16:42:00 -0500
117,2026-02-04 16:42:07 -0500
114,2026-02-04 16:42:12 -0500
108,2026-02-04 16:42:17 -0500
108,2026-02-04 16:42:18 -0500
106,2026-02-04 16:42:24 -0500
111,2026-02-04 16:42:28 -0500
110,2026-02-04 16:42:36 -0500
110,2026-02-04 16:42:38 -0500
104,2026-02-04 16:42:47 -0500
108,2026-02-04 16:42:52 -0500
101,2026-02-04 16:42:56 -0500
109,2026-02-04 16:43:02 -0500
108,2026-02-04 16:43:03 -0500
104,2026-02-04 16:43:12 -0500
100,2026-02-04 16:43:17 -0500
99,2026-02-04 16:43:19 -0500
101,2026-02-04 16:43:24 -0500
101,2026-02-04 16:43:29 -0500
101,2026-02-04 16:43:34 -0500
103,2026-02-04 16:43:41 -0500
104,2026-02-04 16:43:46 -0500
104,2026-02-04 16:43:48 -0500
110,2026-02-04 16:43:57 -0500
107,2026-02-04 16:44:02 -0500
108,2026-02-04 16:44:05 -0500
106,2026-02-04 16:44:08 -0500
104,2026-02-04 16:44:14 -0500
105,2026-02-04 16:44:21 -0500
108,2026-02-04 16:44:25 -0500
107,2026-02-04 16:44:31 -0500
104,2026-02-04 16:44:35 -0500
104,2026-02-04 16:44:38 -0500
104,2026-02-04 16:44:45 -0500
99,2026-02-04 16:44:52 -0500
100,2026-02-04 16:44:53 -0500
96,2026-02-04 16:45:02 -0500
95,2026-02-04 16:45:04 -0500
104,2026-02-04 16:45:11 -0500
102,2026-02-04 16:45:17 -0500
103,2026-02-04 16:45:19 -0500
96,2026-02-04 16:45:25 -0500
101,2026-02-04 16:45:31 -0500
102,2026-02-04 16:45:33 -0500
99,2026-02-04 16:45:38 -0500
102,2026-02-04 16:45:45 -0500
101,2026-02-04 16:45:48 -0500
107,2026-02-04 16:45:57 -0500
100,2026-02-04 16:46:01 -0500
100,2026-02-04 16:46:03 -0500
101,2026-02-04 16:46:08 -0500
101,2026-02-04 16:46:17 -0500
100,2026-02-04 16:46:22 -0500
104,2026-02-04 16:46:27 -0500
107,2026-02-04 16:46:31 -0500
107,2026-02-04 16:46:35 -0500
103,2026-02-04 16:46:42 -0500
107,2026-02-04 16:46:47 -0500
108,2026-02-04 16:46:48 -0500
96,2026-02-04 16:46:57 -0500
100,2026-02-04 16:47:01 -0500
101,2026-02-04 16:47:03 -0500
106,2026-02-04 16:47:12 -0500
104,2026-02-04 16:47:17 -0500
103,2026-02-04 16:47:22 -0500
104,2026-02-04 16:47:23 -0500
100,2026-02-04 16:47:29 -0500
102,2026-02-04 16:47:36 -0500
101,2026-02-04 16:47:41 -0500
101,2026-02-04 16:47:43 -0500
103,2026-02-04 16:47:52 -0500
99,2026-02-04 16:47:56 -0500
101,2026-02-04 16:47:58 -0500
100,2026-02-04 16:48:07 -0500
106,2026-02-04 16:48:12 -0500
101,2026-02-04 16:48:17 -0500
99,2026-02-04 16:48:18 -0500
102,2026-02-04 16:48:27 -0500
101,2026-02-04 16:48:30 -0500
103,2026-02-04 16:48:34 -0500
96,2026-02-04 16:48:41 -0500
98,2026-02-04 16:48:44 -0500
96,2026-02-04 16:48:48 -0500
95,2026-02-04 16:48:56 -0500
94,2026-02-04 16:48:58 -0500
100,2026-02-04 16:49:03 -0500
105,2026-02-04 16:49:08 -0500
97,2026-02-04 16:49:17 -0500
97,2026-02-04 16:49:19 -0500
99,2026-02-04 16:49:25 -0500
102,2026-02-04 16:49:28 -0500
99,2026-02-04 16:49:37 -0500
99,2026-02-04 16:49:38 -0500
103,2026-02-04 16:49:43 -0500
94,2026-02-04 16:49:52 -0500
97,2026-02-04 16:49:55 -0500
96,2026-02-04 16:50:02 -0500
101,2026-02-04 16:50:07 -0500
101,2026-02-04 16:50:08 -0500
100,2026-02-04 16:50:17 -0500
98,2026-02-04 16:50:20 -0500
96,2026-02-04 16:50:23 -0500
99,2026-02-04 16:50:28 -0500
99,2026-02-04 16:50:37 -0500
103,2026-02-04 16:50:42 -0500
103,2026-02-04 16:50:47 -0500
103,2026-02-04 16:50:48 -0500
96,2026-02-04 16:50:57 -0500
100,2026-02-04 16:51:02 -0500
96,2026-02-04 16:51:07 -0500
96,2026-02-04 16:51:08 -0500
94,2026-02-04 16:51:13 -0500
99,2026-02-04 16:51:22 -0500
98,2026-02-04 16:51:25 -0500
104,2026-02-04 16:51:28 -0500
96,2026-02-04 16:51:36 -0500
97,2026-02-04 16:51:41 -0500
94,2026-02-04 16:51:47 -0500
94,2026-02-04 16:51:49 -0500
99,2026-02-04 16:51:53 -0500
104,2026-02-04 16:52:02 -0500
100,2026-02-04 16:52:05 -0500
98,2026-02-04 16:52:08 -0500
109,2026-02-04 16:52:17 -0500
107,2026-02-04 16:52:20 -0500
100,2026-02-04 16:52:27 -0500
101,2026-02-04 16:52:28 -0500
95,2026-02-04 16:52:37 -0500
98,2026-02-04 16:52:42 -0500
96,2026-02-04 16:52:44 -0500
104,2026-02-04 16:52:52 -0500
103,2026-02-04 16:52:53 -0500
102,2026-02-04 16:53:02 -0500
102,2026-02-04 16:53:03 -0500
96,2026-02-04 16:53:10 -0500
100,2026-02-04 16:53:13 -0500
99,2026-02-04 16:53:21 -0500
91,2026-02-04 16:53:27 -0500
93,2026-02-04 16:53:29 -0500
96,2026-02-04 16:53:34 -0500
101,2026-02-04 16:53:38 -0500
93,2026-02-04 16:53:46 -0500
94,2026-02-04 16:53:48 -0500
91,2026-02-04 16:53:56 -0500
88,2026-02-04 16:53:59 -0500
95,2026-02-04 16:54:05 -0500
90,2026-02-04 16:54:09 -0500
92,2026-02-04 16:54:13 -0500
102,2026-02-04 16:54:19 -0500
91,2026-02-04 16:54:27 -0500
100,2026-02-04 16:54:32 -0500
98,2026-02-04 16:54:34 -0500
91,2026-02-04 16:54:40 -0500
94,2026-02-04 16:54:43 -0500
84,2026-02-04 16:54:52 -0500
87,2026-02-04 16:54:57 -0500
86,2026-02-04 16:54:59 -0500
82,2026-02-04 16:55:04 -0500
83,2026-02-04 16:55:08 -0500
90,2026-02-04 16:55:16 -0500
96,2026-02-04 16:55:22 -0500
95,2026-02-04 16:55:26 -0500
98,2026-02-04 16:55:31 -0500
92,2026-02-04 16:55:36 -0500
93,2026-02-04 16:55:38 -0500
99,2026-02-04 16:55:43 -0500
110,2026-02-04 16:55:52 -0500
115,2026-02-04 16:55:57 -0500
108,2026-02-04 16:56:01 -0500
104,2026-02-04 16:56:06 -0500
105,2026-02-04 16:56:08 -0500
102,2026-02-04 16:56:15 -0500
106,2026-02-04 16:56:20 -0500
100,2026-02-04 16:56:25 -0500
99,2026-02-04 16:56:30 -0500
97,2026-02-04 16:56:37 -0500
99,2026-02-04 16:56:40 -0500
91,2026-02-04 16:56:47 -0500
95,2026-02-04 16:56:52 -0500
88,2026-02-04 16:56:57 -0500
92,2026-02-04 16:57:02 -0500
93,2026-02-04 16:57:03 -0500
97,2026-02-04 16:57:08 -0500
109,2026-02-04 16:57:13 -0500
109,2026-02-04 16:57:22 -0500
97,2026-02-04 16:57:27 -0500
95,2026-02-04 16:57:32 -0500
93,2026-02-04 16:57:36 -0500
90,2026-02-04 16:57:40 -0500
88,2026-02-04 16:57:46 -0500
88,2026-02-04 16:57:49 -0500
88,2026-02-04 16:57:53 -0500
96,2026-02-04 16:58:02 -0500
93,2026-02-04 16:58:06 -0500
89,2026-02-04 16:58:12 -0500
87,2026-02-04 16:58:16 -0500
90,2026-02-04 16:58:22 -0500
91,2026-02-04 16:58:26 -0500
88,2026-02-04 16:58:32 -0500
87,2026-02-04 16:58:34 -0500
82,2026-02-04 17:01:25 -0500
78,2026-02-04 17:02:55 -0500
71,2026-02-04 17:09:16 -0500
68,2026-02-04 17:15:58 -0500
67,2026-02-04 17:19:51 -0500
66,2026-02-04 17:23:03 -0500
65,2026-02-04 17:27:24 -0500
63,2026-02-04 17:34:15 -0500
64,2026-02-04 17:39:05 -0500
57,2026-02-04 17:42:16 -0500
57,2026-02-04 17:46:33 -0500
57.0794,2026-02-04 17:53:26 -0500
58,2026-02-04 17:53:15 -0500
66,2026-02-04 17:56:41 -0500
60,2026-02-04 18:03:55 -0500
73,2026-02-04 18:10:30 -0500
67,2026-02-04 18:11:49 -0500
58.3418,2026-02-05 00:08:33 -0500
62,2026-02-05 00:10:45 -0500
57,2026-02-05 00:15:40 -0500
52,2026-02-05 00:17:05 -0500
51,2026-02-05 00:21:52 -0500
51,2026-02-05 00:28:43 -0500
47,2026-02-05 00:31:33 -0500
49,2026-02-05 00:38:08 -0500
46,2026-02-05 00:42:33 -0500
48,2026-02-05 00:49:31 -0500
45,2026-02-05 00:52:06 -0500
48,2026-02-05 00:56:51 -0500
46,2026-02-05 01:03:26 -0500
45,2026-02-05 01:07:56 -0500
45,2026-02-05 01:11:51 -0500
45,2026-02-05 01:16:31 -0500
45,2026-02-05 01:21:41 -0500
46,2026-02-05 01:26:50 -0500
47,2026-02-05 01:31:48 -0500
47,2026-02-05 01:36:33 -0500
47,2026-02-05 01:41:33 -0500
47,2026-02-05 01:46:42 -0500
47.9542,2026-02-05 01:51:47 -0500
48,2026-02-05 01:52:31 -0500
51,2026-02-05 01:57:13 -0500
51,2026-02-05 02:03:04 -0500
51,2026-02-05 02:06:49 -0500
51,2026-02-05 02:11:49 -0500
50,2026-02-05 02:17:34 -0500
50,2026-02-05 02:21:54 -0500
51,2026-02-05 02:26:39 -0500
51,2026-02-05 02:31:59 -0500
51,2026-02-05 02:36:54 -0500
51,2026-02-05 02:42:00 -0500
46,2026-02-05 02:49:04 -0500
51,2026-02-05 02:51:45 -0500
49,2026-02-05 02:57:20 -0500
47,2026-02-05 03:02:12 -0500
47,2026-02-05 03:06:32 -0500
48,2026-02-05 03:11:52 -0500
48,2026-02-05 03:17:42 -0500
48,2026-02-05 03:21:47 -0500
49,2026-02-05 03:26:32 -0500
49,2026-02-05 03:32:42 -0500
49,2026-02-05 03:41:00 -0500
48,2026-02-05 03:44:05 -0500
48,2026-02-05 03:47:29 -0500
48,2026-02-05 03:53:40 -0500
49,2026-02-05 03:56:39 -0500
49,2026-02-05 04:01:43 -0500
53,2026-02-05 04:09:57 -0500
51,2026-02-05 04:16:27 -0500
52,2026-02-05 04:17:32 -0500
53,2026-02-05 04:22:09 -0500
49,2026-02-05 04:27:59 -0500
53,2026-02-05 04:33:17 -0500
50,2026-02-05 04:37:31 -0500
48,2026-02-05 04:42:10 -0500
49,2026-02-05 04:47:02 -0500
46,2026-02-05 04:51:51 -0500
47,2026-02-05 04:56:36 -0500
47,2026-02-05 05:01:56 -0500
47,2026-02-05 05:06:36 -0500
47,2026-02-05 05:11:31 -0500
47,2026-02-05 05:16:46 -0500
47,2026-02-05 05:21:31 -0500
47,2026-02-05 05:26:31 -0500
46,2026-02-05 05:34:28 -0500
47,2026-02-05 05:38:06 -0500
47,2026-02-05 05:41:57 -0500
47,2026-02-05 05:47:30 -0500
47.8102,2026-02-05 05:53:21 -0500
48,2026-02-05 05:53:11 -0500
47,2026-02-05 05:57:14 -0500
48,2026-02-05 06:01:46 -0500
47,2026-02-05 06:06:31 -0500
47,2026-02-05 06:12:27 -0500
48,2026-02-05 06:16:52 -0500
48,2026-02-05 06:21:37 -0500
44,2026-02-05 06:27:25 -0500
45,2026-02-05 06:32:02 -0500
47,2026-02-05 06:37:18 -0500
48,2026-02-05 06:42:19 -0500
47,2026-02-05 06:46:54 -0500
51,2026-02-05 06:51:49 -0500
50,2026-02-05 06:56:34 -0500
53,2026-02-05 07:01:39 -0500
49,2026-02-05 07:07:31 -0500
51,2026-02-05 07:11:41 -0500
47,2026-02-05 07:18:19 -0500
45,2026-02-05 07:24:07 -0500
44,2026-02-05 07:27:02 -0500
44,2026-02-05 07:31:32 -0500
46,2026-02-05 07:37:02 -0500
46,2026-02-05 07:41:37 -0500
47,2026-02-05 07:46:42 -0500
46,2026-02-05 07:52:12 -0500
47,2026-02-05 07:57:07 -0500
47,2026-02-05 08:02:07 -0500
45,2026-02-05 08:07:04 -0500
47,2026-02-05 08:13:05 -0500
45,2026-02-05 08:17:35 -0500
47,2026-02-05 08:21:47 -0500
49,2026-02-05 08:30:57 -0500
55,2026-02-05 08:34:45 -0500
52,2026-02-05 08:38:02 -0500
53,2026-02-05 08:45:34 -0500
53,2026-02-05 08:47:25 -0500
53,2026-02-05 08:56:06 -0500
53,2026-02-05 08:58:15 -0500
54,2026-02-05 09:04:10 -0500
81,2026-02-05 09:07:56 -0500
75,2026-02-05 09:08:01 -0500
70,2026-02-05 09:08:06 -0500
69,2026-02-05 09:08:11 -0500
67,2026-02-05 09:08:13 -0500
63,2026-02-05 09:08:21 -0500
61,2026-02-05 09:08:26 -0500
62,2026-02-05 09:08:31 -0500
59,2026-02-05 09:08:35 -0500
60,2026-02-05 09:08:39 -0500
55,2026-02-05 09:09:11 -0500
98,2026-02-05 09:11:51 -0500
101,2026-02-05 09:11:56 -0500
100,2026-02-05 09:11:59 -0500
95,2026-02-05 09:12:02 -0500
77,2026-02-05 09:12:11 -0500
65,2026-02-05 09:12:16 -0500
62,2026-02-05 09:12:21 -0500
58,2026-02-05 09:12:25 -0500
61,2026-02-05 09:12:30 -0500
62,2026-02-05 09:12:34 -0500
96,2026-02-05 09:14:38 -0500
96,2026-02-05 09:14:43 -0500
96,2026-02-05 09:14:44 -0500
98,2026-02-05 09:14:49 -0500
97,2026-02-05 09:14:56 -0500
94,2026-02-05 09:14:59 -0500
85,2026-02-05 09:15:04 -0500
55,2026-02-05 09:12:57 -0500
55,2026-02-05 09:20:07 -0500
53,2026-02-05 09:23:48 -0500
52,2026-02-05 09:27:21 -0500
50,2026-02-05 09:33:03 -0500
51,2026-02-05 09:37:12 -0500
109,2026-02-05 09:46:32 -0500
59,2026-02-05 09:42:13 -0500
81,2026-02-05 09:50:31 -0500
71,2026-02-05 09:53:05 -0500
70,2026-02-05 09:58:20 -0500
78,2026-02-05 10:05:52 -0500
68,2026-02-05 10:09:26 -0500
58,2026-02-05 10:11:48 -0500
70,2026-02-05 10:19:27 -0500
69,2026-02-05 10:21:57 -0500
67.6419,2026-02-05 10:30:18 -0500
66,2026-02-05 10:31:13 -0500
62,2026-02-05 10:32:26 -0500
61,2026-02-05 10:37:23 -0500
64,2026-02-05 10:43:44 -0500
69,2026-02-05 10:48:36 -0500
63,2026-02-05 10:53:00 -0500
57,2026-02-05 11:00:48 -0500
99,2026-02-05 11:35:45 -0500
95,2026-02-05 11:31:04 -0500
159,2026-02-05 11:44:43 -0500
63,2026-02-05 11:39:08 -0500
95,2026-02-05 11:50:00 -0500
93,2026-02-05 11:54:19 -0500
89,2026-02-05 11:58:45 -0500
91,2026-02-05 12:04:18 -0500
88,2026-02-05 12:10:55 -0500
83,2026-02-05 12:12:30 -0500
82,2026-02-05 12:21:23 -0500
80,2026-02-05 12:25:11 -0500
81,2026-02-05 12:27:29 -0500
80,2026-02-05 12:31:39 -0500
75,2026-02-05 12:41:00 -0500
72,2026-02-05 12:45:11 -0500
69,2026-02-05 12:47:51 -0500
65,2026-02-05 12:52:53 -0500
67,2026-02-05 13:01:09 -0500
72,2026-02-05 13:03:55 -0500
68,2026-02-05 13:08:52 -0500
71,2026-02-05 13:16:08 -0500
70,2026-02-05 13:17:34 -0500
70,2026-02-05 13:25:55 -0500
70,2026-02-05 13:27:30 -0500
133,2026-02-05 13:39:40 -0500
86,2026-02-05 13:35:34 -0500
68,2026-02-05 13:45:37 -0500
74,2026-02-05 13:48:20 -0500
64,2026-02-05 13:56:17 -0500
51,2026-02-05 14:01:27 -0500
75,2026-02-05 14:02:34 -0500
97,2026-02-05 14:06:40 -0500
70,2026-02-05 14:13:56 -0500
60,2026-02-05 14:19:57 -0500
84.347,2026-02-05 14:25:16 -0500
83,2026-02-05 14:22:29 -0500
79,2026-02-05 14:27:35 -0500
83,2026-02-05 14:34:23 -0500
71,2026-02-05 14:40:14 -0500
69,2026-02-05 14:44:29 -0500
71,2026-02-05 14:51:12 -0500
74,2026-02-05 14:55:42 -0500
76,2026-02-05 14:56:55 -0500
57,2026-02-05 15:04:32 -0500
69,2026-02-05 15:08:32 -0500
78,2026-02-05 15:14:15 -0500
54,2026-02-05 15:19:48 -0500
66,2026-02-05 15:21:34 -0500
82,2026-02-05 15:27:50 -0500
72,2026-02-05 15:52:32 -0500
61,2026-02-05 16:00:55 -0500
87,2026-02-05 16:06:18 -0500
116,2026-02-05 16:18:18 -0500
81,2026-02-05 16:08:48 -0500
80,2026-02-05 16:29:47 -0500
63,2026-02-05 16:33:11 -0500
68,2026-02-05 16:40:24 -0500
92,2026-02-05 16:43:04 -0500
101,2026-02-05 16:47:33 -0500
68,2026-02-05 16:54:26 -0500
128,2026-02-05 17:01:47 -0500
140,2026-02-05 17:10:53 -0500
67,2026-02-05 16:56:49 -0500
95,2026-02-05 17:14:27 -0500
63,2026-02-05 17:19:18 -0500
95,2026-02-05 17:21:36 -0500
72,2026-02-05 17:30:06 -0500
66,2026-02-05 17:36:14 -0500
66,2026-02-05 17:39:29 -0500
71,2026-02-05 17:45:23 -0500
77,2026-02-05 17:47:11 -0500
112,2026-02-05 18:20:45 -0500
89,2026-02-05 18:22:11 -0500
67,2026-02-05 18:29:13 -0500
88,2026-02-05 18:36:19 -0500
86,2026-02-05 18:37:27 -0500
71,2026-02-05 22:45:36 -0500
54,2026-02-05 22:50:58 -0500
55,2026-02-05 22:53:34 -0500
56,2026-02-05 22:56:49 -0500
56,2026-02-05 23:02:06 -0500
53,2026-02-05 23:10:42 -0500
51.6781,2026-02-05 23:11:02 -0500
52,2026-02-05 23:12:14 -0500
51,2026-02-05 23:20:40 -0500
54,2026-02-05 23:21:45 -0500
57,2026-02-05 23:27:50 -0500
55,2026-02-05 23:31:50 -0500
54,2026-02-05 23:37:15 -0500
55,2026-02-05 23:41:40 -0500
55,2026-02-05 23:47:10 -0500
54,2026-02-05 23:52:10 -0500
54,2026-02-05 23:56:35 -0500
55,2026-02-06 00:01:35 -0500
56,2026-02-06 00:06:35 -0500
52,2026-02-06 00:14:38 -0500
53,2026-02-06 00:16:58 -0500
54,2026-02-06 00:22:53 -0500
54,2026-02-06 00:27:42 -0500
54,2026-02-06 00:33:03 -0500
51,2026-02-06 00:37:02 -0500
52,2026-02-06 00:44:31 -0500
54,2026-02-06 00:46:51 -0500
54,2026-02-06 00:53:21 -0500
54,2026-02-06 00:56:56 -0500
51,2026-02-06 01:02:06 -0500
50,2026-02-06 01:06:36 -0500
50,2026-02-06 01:13:06 -0500
51,2026-02-06 01:16:51 -0500
51,2026-02-06 01:21:46 -0500
50,2026-02-06 01:27:16 -0500
49,2026-02-06 01:31:31 -0500
48,2026-02-06 01:37:13 -0500
49,2026-02-06 01:41:56 -0500
48,2026-02-06 01:46:42 -0500
48,2026-02-06 01:51:18 -0500
48,2026-02-06 01:51:54 -0500
48,2026-02-06 01:56:47 -0500
49,2026-02-06 02:01:32 -0500
50,2026-02-06 02:06:37 -0500
50,2026-02-06 02:11:32 -0500
50,2026-02-06 02:16:57 -0500
51,2026-02-06 02:21:32 -0500
49,2026-02-06 02:27:33 -0500
49,2026-02-06 02:31:33 -0500
49,2026-02-06 02:36:33 -0500
50,2026-02-06 02:43:03 -0500
46,2026-02-06 02:47:18 -0500
47,2026-02-06 02:52:01 -0500
47,2026-02-06 02:56:44 -0500
47,2026-02-06 03:01:39 -0500
47,2026-02-06 03:06:46 -0500
48,2026-02-06 03:12:21 -0500
48,2026-02-06 03:17:04 -0500
50,2026-02-06 03:26:16 -0500
48,2026-02-06 03:28:51 -0500
51,2026-02-06 03:32:53 -0500
52,2026-02-06 03:36:46 -0500
47,2026-02-06 03:41:38 -0500
44,2026-02-06 03:47:40 -0500
44,2026-02-06 03:52:02 -0500
45,2026-02-06 03:57:04 -0500
45,2026-02-06 04:02:24 -0500
45,2026-02-06 04:07:14 -0500
44,2026-02-06 04:14:59 -0500
44,2026-02-06 04:16:44 -0500
44,2026-02-06 04:21:44 -0500
44,2026-02-06 04:26:34 -0500
45,2026-02-06 04:31:44 -0500
45,2026-02-06 04:36:42 -0500
46,2026-02-06 04:41:34 -0500
47,2026-02-06 04:46:44 -0500
49,2026-02-06 04:51:46 -0500
49,2026-02-06 04:57:46 -0500
47,2026-02-06 05:01:31 -0500
51,2026-02-06 05:06:46 -0500
46,2026-02-06 05:11:33 -0500
46,2026-02-06 05:16:51 -0500
46,2026-02-06 05:21:41 -0500
47,2026-02-06 05:27:06 -0500
47,2026-02-06 05:31:36 -0500
48,2026-02-06 05:36:36 -0500
49,2026-02-06 05:42:01 -0500
49,2026-02-06 05:46:32 -0500
46.4859,2026-02-06 05:51:17 -0500
49,2026-02-06 05:52:31 -0500
50,2026-02-06 05:57:26 -0500
47,2026-02-06 06:03:05 -0500
52,2026-02-06 06:07:32 -0500
54,2026-02-06 06:11:39 -0500
48,2026-02-06 06:18:45 -0500
48,2026-02-06 06:21:32 -0500
47,2026-02-06 06:27:13 -0500
48,2026-02-06 06:31:37 -0500
47,2026-02-06 06:36:56 -0500
45,2026-02-06 06:41:36 -0500
46,2026-02-06 06:48:18 -0500
46,2026-02-06 06:52:06 -0500
45,2026-02-06 06:56:42 -0500
46,2026-02-06 07:02:06 -0500
47,2026-02-06 07:06:41 -0500
47,2026-02-06 07:11:46 -0500
47,2026-02-06 07:17:06 -0500
47,2026-02-06 07:21:46 -0500
46,2026-02-06 07:29:29 -0500
50,2026-02-06 07:34:26 -0500
49,2026-02-06 07:37:26 -0500
52,2026-02-06 07:43:40 -0500
49,2026-02-06 07:46:55 -0500
50,2026-02-06 07:55:07 -0500
51,2026-02-06 07:56:38 -0500
60,2026-02-06 08:44:58 -0500
83,2026-02-06 08:47:13 -0500
78,2026-02-06 08:56:02 -0500
